1592 888 442 2 2
674	255
673	411
673	334
673	254
672	253
671	368
670	353
669	396
669	252
668	417
667	346
666	251
666	250
666	406
666	249
666	248
666	247
666	246
665	436
665	245
665	244
665	369
665	270
665	274
665	379
664	316
663	355
662	243
661	242
660	290
660	241
659	419
658	240
657	419
657	395
656	355
655	379
654	374
653	373
652	353
652	293
652	239
652	379
651	314
651	412
650	421
650	439
649	433
649	345
649	344
649	343
649	342
648	340
648	339
647	433
646	435
646	434
645	238
644	370
643	290
642	237
642	356
641	380
641	313
640	290
639	419
638	435
638	434
637	316
636	236
636	409
635	376
634	355
633	235
632	235
631	368
630	355
629	370
629	369
629	368
628	412
627	355
626	374
625	234
624	339
623	233
623	421
622	232
621	436
620	231
620	230
619	229
618	408
617	430
616	396
615	436
615	228
615	431
614	317
613	227
613	353
612	411
611	355
611	274
611	379
610	373
609	370
609	355
608	326
608	226
608	225
608	224
607	430
606	223
606	222
606	221
605	380
605	262
605	379
604	220
603	340
602	241
601	309
600	252
599	396
598	219
597	312
597	218
597	217
597	216
597	215
597	214
597	213
596	355
595	346
594	339
593	251
593	250
593	406
593	249
593	248
593	247
593	246
592	359
591	212
591	309
590	211
589	411
589	332
589	270
589	210
589	357
588	411
588	209
588	420
587	208
587	373
586	240
585	253
584	273
583	305
582	440
582	207
581	312
580	411
580	236
579	296
578	379
577	436
576	206
575	421
574	290
573	290
573	205
572	290
571	421
570	423
569	315
568	439
568	249
568	204
568	438
567	439
566	433
566	317
565	290
564	370
564	438
563	203
562	339
561	433
560	290
560	241
559	435
559	434
558	439
557	290
557	241
556	373
555	429
555	428
555	427
555	426
555	425
555	424
554	384
553	202
552	367
551	329
550	438
549	201
548	200
547	199
546	198
545	374
545	331
545	330
545	197
545	196
544	435
544	434
543	412
542	355
541	195
540	220
539	370
539	227
538	339
537	303
536	278
536	277
535	240
534	439
533	419
533	418
532	194
532	418
531	194
531	418
530	194
530	418
529	193
528	194
528	418
527	303
526	379
525	326
525	226
525	225
525	224
524	411
524	197
524	430
523	430
522	194
522	418
521	439
520	435
520	434
519	326
518	194
518	418
517	354
516	379
515	288
514	288
513	192
513	191
513	190
512	361
511	420
510	346
509	236
509	409
508	290
507	316
507	315
506	310
506	332
506	293
506	264
506	189
505	396
504	227
504	353
503	441
503	188
502	296
501	303
500	276
499	187
498	186
497	185
497	432
496	432
495	432
494	184
493	432
492	370
491	441
491	188
490	297
489	408
488	374
487	411
487	334
487	333
487	332
487	331
487	330
487	380
486	411
486	334
486	333
486	332
486	331
486	330
486	380
485	374
484	421
484	439
483	419
483	418
482	430
481	251
481	250
481	406
481	249
481	248
481	343
481	183
481	246
480	367
480	182
480	361
479	181
479	180
478	252
477	340
477	339
476	355
476	329
475	370
475	369
475	352
475	351
475	350
474	433
474	345
474	344
474	343
474	342
473	261
473	266
473	412
472	419
472	395
471	419
471	395
470	316
470	179
470	345
470	344
470	343
470	315
469	261
469	266
469	412
468	178
468	177
468	176
468	175
468	174
468	173
468	172
468	171
467	277
466	355
465	370
465	227
464	413
463	170
462	435
462	434
461	169
461	168
461	167
461	166
461	165
461	164
461	163
461	162
461	161
461	160
460	373
459	400
459	235
458	159
458	158
458	347
457	310
457	274
457	379
456	157
455	156
455	155
454	339
453	435
453	434
452	423
451	154
450	154
449	154
448	154
447	153
447	152
446	153
446	152
445	153
445	152
444	153
444	152
443	153
443	152
442	153
442	152
441	153
441	152
440	151
440	150
439	370
439	227
438	305
437	149
436	148
436	147
436	146
436	145
436	144
435	143
435	142
434	436
433	251
433	250
433	406
433	249
433	248
433	247
433	246
432	252
431	436
431	420
430	141
429	141
428	429
427	201
426	438
425	435
425	434
424	435
424	434
423	355
423	140
423	139
422	290
422	241
421	411
421	334
421	209
421	420
420	339
419	206
418	138
417	137
416	359
415	376
414	384
413	303
412	441
411	353
411	412
410	433
410	136
410	135
409	436
409	420
408	340
407	355
407	134
406	133
406	132
406	131
406	130
406	129
406	128
406	127
406	126
405	431
405	430
404	412
403	412
402	125
402	124
402	123
402	122
401	121
401	120
401	119
401	118
400	340
400	339
399	143
398	193
398	120
398	119
398	117
398	118
397	346
396	431
395	335
395	116
395	115
395	114
395	113
395	112
395	412
394	355
393	421
392	305
391	419
391	395
390	354
389	430
389	357
388	297
387	169
387	168
387	376
386	411
386	270
386	380
385	111
385	110
384	109
383	287
383	286
383	434
382	380
382	313
381	353
380	355
379	435
379	434
378	290
378	241
377	194
377	418
376	435
376	434
375	375
374	290
374	241
373	108
372	435
372	434
371	438
370	288
370	297
369	438
369	314
368	339
367	340
366	355
365	107
365	283
364	435
364	434
363	430
363	357
362	420
361	411
360	106
359	294
359	293
359	412
358	370
357	439
356	433
355	355
354	300
353	439
352	105
351	411
350	251
350	250
350	406
350	249
350	248
350	247
350	246
349	370
348	316
348	179
348	345
348	344
348	343
348	315
347	104
347	103
346	374
345	431
344	380
344	313
343	419
343	395
342	439
341	357
340	436
340	420
339	370
339	369
339	352
339	351
339	350
338	370
338	430
337	315
336	436
335	102
334	339
333	439
332	411
331	241
330	437
329	101
328	309
327	100
326	431
326	365
326	99
326	214
326	98
326	379
325	432
324	374
324	99
324	98
324	408
323	235
322	97
322	96
321	373
320	227
320	353
319	143
318	95
318	313
317	346
316	419
316	395
315	378
314	339
313	412
312	94
311	109
311	93
310	435
310	434
309	436
309	420
308	441
308	188
307	311
306	261
306	266
306	412
305	412
304	412
303	326
302	435
302	434
301	236
301	409
300	92
299	432
298	378
298	91
298	270
298	325
297	411
297	99
297	274
297	379
296	169
295	411
294	353
293	201
292	411
291	376
290	335
289	90
288	376
287	141
286	141
285	141
284	329
283	241
282	290
282	241
281	411
281	226
281	241
280	380
280	379
279	89
279	88
278	370
278	369
278	352
278	351
278	338
278	197
278	365
278	271
278	270
278	99
278	199
277	305
276	355
275	337
274	346
274	304
273	206
272	408
271	87
270	153
270	152
269	341
268	86
268	112
268	293
268	85
268	355
267	84
266	316
265	326
264	434
263	439
262	340
261	370
260	261
260	266
260	412
259	411
259	374
258	412
257	370
257	369
257	368
256	370
255	83
254	231
254	230
253	82
252	408
251	413
250	316
249	309
248	81
247	307
246	379
245	195
244	153
244	152
243	153
243	152
242	80
241	105
241	303
240	355
239	79
238	412
237	439
236	294
235	78
235	77
234	76
233	309
232	431
232	430
231	133
231	75
230	346
229	411
229	197
229	430
228	135
227	143
226	106
225	359
224	143
224	274
224	313
223	439
222	411
221	238
220	380
220	313
219	374
218	74
218	434
217	411
216	411
216	374
215	339
214	252
213	371
212	439
212	73
211	370
210	72
209	203
209	365
209	261
208	436
208	420
207	71
206	370
205	435
204	104
204	103
203	252
202	430
202	70
201	354
200	411
199	419
198	418
197	419
197	395
196	335
195	339
194	375
193	439
192	69
191	339
190	294
190	293
190	292
190	291
190	313
189	430
189	270
189	357
188	370
188	369
188	68
187	439
186	290
186	241
185	411
185	334
185	333
185	244
185	369
185	352
185	351
185	338
185	197
185	365
185	271
185	270
185	99
185	199
184	411
184	244
184	369
184	352
184	351
184	338
184	365
184	270
184	357
183	67
183	339
182	370
181	340
180	411
180	334
180	333
180	244
180	369
180	352
180	351
180	338
180	197
180	365
180	271
180	270
180	99
180	199
179	439
178	261
178	266
178	412
177	436
177	420
176	300
175	380
175	379
174	411
174	332
174	420
173	396
172	430
172	99
172	214
172	199
171	346
170	339
169	375
168	439
167	66
166	290
165	303
164	108
164	65
163	346
162	329
161	380
160	412
159	64
158	430
157	432
156	346
155	399
154	397
153	63
153	62
153	61
153	60
152	153
152	152
151	59
151	58
150	438
150	339
149	419
149	418
148	413
147	411
147	209
147	365
147	270
147	357
146	420
145	170
144	252
143	236
143	409
142	227
142	353
141	434
140	430
140	70
139	340
138	71
137	354
136	420
135	57
134	370
133	439
132	56
131	142
130	55
129	379
128	251
128	250
128	406
128	249
128	248
128	247
128	246
127	380
127	379
126	54
125	354
124	53
124	52
123	370
122	80
121	51
120	373
119	305
118	397
117	370
116	412
115	50
115	49
114	48
113	434
112	430
111	236
111	409
110	434
109	396
108	53
107	54
106	290
105	411
105	334
105	254
104	429
104	428
104	427
104	327
103	312
103	217
103	284
102	305
101	421
100	397
99	373
98	435
98	434
97	411
97	95
96	311
95	420
94	355
93	384
92	326
91	47
91	46
91	45
91	44
90	423
89	212
89	124
89	309
88	439
87	411
87	365
87	357
86	107
86	61
86	43
85	439
84	411
84	197
84	365
84	357
83	42
82	41
81	273
80	282
79	436
79	420
78	440
78	207
77	374
76	339
75	432
74	411
73	185
73	432
72	211
71	435
71	434
70	370
70	227
69	317
69	344
69	406
69	40
69	135
68	149
67	315
66	290
65	315
64	170
63	412
63	380
62	346
61	385
60	143
59	39
58	138
57	411
57	332
57	270
57	99
57	274
57	379
56	38
56	273
55	429
55	428
55	37
54	419
54	418
53	315
52	421
51	316
51	179
51	345
51	344
51	343
51	315
50	370
50	369
50	368
49	411
49	430
48	370
48	369
48	197
48	365
48	36
47	370
46	35
45	355
44	203
43	294
42	105
41	380
41	379
40	355
39	355
38	71
37	68
36	370
35	353
34	288
33	397
32	434
31	232
30	373
29	305
28	54
27	200
27	34
27	243
26	380
26	379
25	433
25	339
24	232
23	33
22	33
21	230
20	33
19	32
19	31
19	30
19	29
19	28
19	27
19	26
19	25
19	24
19	23
19	22
19	21
18	20
18	19
18	18
18	17
18	16
17	178
17	177
17	176
17	175
17	174
17	172
17	171
16	15
16	14
15	13
15	12
15	11
14	10
14	9
14	8
14	7
14	6
14	100
13	5
13	4
13	3
13	2
12	308
12	1
12	307
11	0
11	1
11	307
10	307
9	238
8	378
7	421
7	439
6	287
5	411
5	209
5	365
5	267
5	271
5	270
5	358
5	217
5	99
5	98
5	213
4	413
3	236
3	409
2	421
2	439
1	433
1	136
1	135
0	421
